id,type,name,name_en,area,phone,fax,hours_weekly_range,hours,address,city,lat,lng,distance
1559,1,ATM Hotel Hyatt Place Manatí,Manatí Hyatt Place Hotel ATM,PR,,,FALSE,LMMJVSD,"""122 Carr PR-2, Manati, PR""",Manati,18.435139,-66.476863,81.4718031
1560,1,ATM Puma Bolera,Puma Bolera ATM,PR,,,FALSE,LMMJVSD,"""Carr 189, Km 2.0, salida de Caguas a Gurabo, Caguas, PR""",Caguas,18.2398,-66.01736,49.57690221
1561,1,ATM Econo Plaza Rial,Econo Plaza Rial ATM,PR,,,FALSE,LMMJVSD,"""Plaza Rial, Carr 185, Int PR-3, Km 0.07, Canovanas, PR""",Canovanas,18.374151,-65.901221,41.55016282
1562,1,ATM Walgreens St. Thomas,Walgreens St. Thomas ATM,VI,,,FALSE,LMMJVSD,"""4030 Annas Retreat, St. Thomas, VI""",St. Thomas,18.335609,-64.888909,28.65370364
1563,1,ATM UVI - Brewers Bay Popular Center,UVI - Brewers Bay Popular Center ATM,VI,,,FALSE,LMMJVSD,"""#2 John Brewers Bay, St. Thomas, VI""",St. Thomas,18.342542,-64.972321,22.88898473
1564,1,ATM Cupey Center,Cupey Center ATM,PR,,,FALSE,LMMJVSD,"""Carr 176, Km 1.2, San Juan, PR""",San Juan,18.380254,-66.05493,52.19662443
1565,1,ATM Econo Isabela,Econo Isabela ATM,PR,,,FALSE,LMMJVSD,"""Carr PR-459, Isabela, PR""",Isabela,18.500977,-67.026059,119.5705857
1566,1,ATM Econo Aguadilla G5,Econo Aguadilla G5 ATM,PR,,,FALSE,LMMJVSD,"""Carr #110, Km 9.8, Gate 5 Plaza, Bo Maleza Alta, Aguadilla, PR""",Aguadilla,18.502092,-67.119157,126.016243
1567,1,ATM Coliseo Roberto Clemente Hato Rey,Hato Rey Roberto Clemente Coliseum ATM,PR,,,FALSE,LMMJVSD,"""Ave Franklin Delano Roosevelt, San Juan, PR""",San Juan,18.41578102,-66.07516479,53.64936146
1568,1,ATM UPR Centro de Estudiantes Rio Piedras,UPR Río Piedras Student Center ATM,PR,,,FALSE,LMMJVSD,"""Ave Barbosa & Avenida Ponce de León, San Juan, PR""",San Juan,18.404347,-66.047747,51.73384022
1569,1,ATM Total Yauco,Total Yauco ATM,PR,,,FALSE,LMMJVSD,"""Carr #116, Sector cruce 4 calles, Yauco, PR""",Yauco,18.01884,-66.871763,109.0383684
1570,1,ATM Garaje Total Jayuya,Total Jayuya Gas Station ATM,PR,,,FALSE,LMMJVSD,"""Calle Guillermo Esteves, Esq Vicéns, Jayuya, PR""",Jayuya,18.218089,-66.594088,89.53812659
1571,1,ATM Walgreens Camuy,Walgreens Camuy ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Calle Remanso de Paz, Camuy, PR""",Camuy,18.470039,-66.877834,109.2712225
1572,1,ATM Walgreens Hatillo Plaza del Mar,Walgreens Hatillo Plaza del Mar ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Int PR-130, Hatillo, PR""",Hatillo,18.482741,-66.823319,105.5141385
1573,1,ATM Walgreens Naguabo,Walgreens Naguabo ATM,PR,,,FALSE,LMMJVSD,"""105 Carr 31, Naguabo, PR""",Naguabo,18.21381,-65.738071,30.29992142
1574,1,ATM Walgreens Gurabo,Walgreens Gurabo ATM,PR,,,FALSE,LMMJVSD,"""170 Carr 189, Gurabo, PR""",Gurabo,18.253814,-65.968133,46.15483782
1575,1,ATM Farmacia Nieves,Nieves Pharmacy ATM,PR,,,FALSE,LMMJVSD,"""16N, Ave Principal, Toa Alta, PR""",Toa Alta,18.36271,-66.212216,63.07046789
1576,1,ATM Edificio Caparra Drive Up,Caparra Building Drive Up ATM,PR,,,FALSE,LMMJVSD,"""1451 Ave FD Roosevelt, San Juan, PR""",San Juan,18.413512,-66.097383,55.1821988
1577,1,ATM Mall of San Juan 1,Mall of San Juan 1 ATM,PR,,,FALSE,LMMJVSD,"""1000 Mall of San Juan Blvd, Store 131A, San Juan, PR""",San Juan,18.412441,-66.025339,50.19793497
1578,1,ATM Mall of San Juan 2,Mall of San Juan 2 ATM,PR,,,FALSE,LMMJVSD,"""1000 Mall of San Juan Blvd, Store 131A, San Juan, PR""",San Juan,18.412441,-66.025339,50.19793497
1579,1,ATM Econo Vega Baja Plaza,Econo Vega Baja Plaza ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza Vega Baja, Carr #2, Int 155, Vega Baja, PR""",Vega Baja,18.443677,-66.378047,74.64581638
1580,1,ATM Garaje Puma San Lorenzo,Garaje Puma San Lorenzo ATM,PR,,,FALSE,LMMJVSD,"""Calle José de Diego, Int Carr 181, San Lorenzo, PR""",San Lorenzo,18.19268,-65.966013,46.09333314
1581,1,ATM Econo San Sebastian,Econo San Sebastian ATM,PR,,,FALSE,LMMJVSD,"""Carr 111, Km 18.5, Bo Bahomamey, San Sebastian, PR""",San Sebastian,18.342594,-66.994291,117.244424
1582,1,ATM Hyatt House San Juan,San Juan Hyatt House ATM,PR,,,FALSE,LMMJVSD,"""Distrito de Convenciones, 615 Ave Fernández Juncos, San Juan, PR""",San Juan,18.456332,-66.087861,54.60875282
1583,1,ATM Econo Condado Moderno,Econo Condado Moderno ATM,PR,,,FALSE,LMMJVSD,"""Ave Rafael Cordero, Esq Acosta, Caguas, PR""",Caguas,18.240003,-66.02909,50.38891933
1584,1,ATM Torre Chardon Hato Rey,Torre Chardon Hato Rey ATM,PR,,,FALSE,LMMJVSD,"""350 Calle Carlos F. Chardón, Hato Rey, PR""",Hato Rey,18.423008,-66.068334,53.1900139
1587,1,ATM Turabo Service Station Caguas,Turabo Service Station Caguas ATM,PR,,,FALSE,LMMJVSD,"""Carr 172 Km 0.3, Bo Cañaboncito, Caguas, PR""",Caguas,18.211787,-66.059671,52.53976909
1588,1,ATM Alcaldía Aguadilla,Alcaldía Aguadilla ATM,PR,,,FALSE,LMMJVSD,"""Calle Ruiz Belvis, Aguadilla, PR""",Aguadilla,18.429561,-66.154485,59.15877182
1589,1,ATM Econo Lares,Econo Lares ATM,PR,,,FALSE,LMMJVSD,"""Ave. Los Patriotas Carr 111, Km 34.7, Lares, PR""",Lares,18.299386,-66.874777,108.9570243
1590,1,ATM Farmacia Gloriana Quebradillas,Quebradillas Gloriana Pharmacy ATM,PR,,,FALSE,LMMJVSD,"""Carr #2 Km. 96.8, Bo Cocos, Quebradillas, PR""",Quebradillas,18.458831,-66.902144,110.9411771
1591,1,ATM Municipio de Cataño,Municipality of Cataño ATM,PR,,,FALSE,LMMJVSD,"""Ave Las Nereidas #96, Catano, PR""",Catano,18.441192,-66.121598,56.90695599
1592,1,ATM Altamira Center 1,Altamira Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Edif. Altamira, Ave. Martinez Nadal, Esq. Jesus T. Piñero, Guaynabo, PR""",Guaynabo,18.394337,-66.103722,55.59197035
1593,1,ATM Altamira Center 2,Altamira Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Edif. Altamira, Ave. Martinez Nadal, Esq. Jesus T. Piñero, Guaynabo, PR""",Guaynabo,18.394337,-66.103722,55.59197035
1594,1,ATM Supermax de Diego,Supermax de Diego ATM,PR,,,FALSE,LMMJVSD,"""Ave de Diego, #114, San Juan, PR""",San Juan,18.45161,-66.064754,53.0022105
1595,1,ATM Galería Paseos,Galería Paseos ATM,PR,,,FALSE,LMMJVSD,"""100 Grand Boulevard, Ave. Felisa Rincon de Gautier, San Juan, PR""",San Juan,18.356724,-66.063277,52.75014709
1596,1,ATM Econo Los Caobos Ponce,Econo Los Caobos Ponce ATM,PR,,,FALSE,LMMJVSD,"""Sector Fátima, Carr #1, Bo Bucaná, Ponce, PR""",Ponce,18.005172,-66.592294,89.77471445
1597,1,ATM Supermax Dorado,Supermax Dorado ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Dorado Del Mar, Carr 693, Km 8, Dorado, PR""",Dorado,18.463503,-66.2703828,67.23454905
1598,1,ATM Hospital Municipal de SJ,Municipal Hospital of San Juan ATM,PR,,,FALSE,LMMJVSD,"""Centro Médico, Bo Monacillos, San Juan, PR""",San Juan,18.390699,-66.077796,53.79276079
1599,1,ATM Gulf Orocovis,Gulf Orocovis ATM,PR,,,FALSE,LMMJVSD,"""Carr 155, Km 31.2, Bo Gato, Orocovis, PR""",Orocovis,18.14256,-66.23518,64.79632871
1600,1,ATM Centro Ahorros Villalba,Centro Ahorros Villalba ATM,PR,,,FALSE,LMMJVSD,"""Carr 149, Km 58, Tierra Santa, Villalba, PR""",Villalba,18.115961,-66.504074,83.43557164
1601,1,ATM Marriott Isla Verde,Marriott Isla Verde ATM,PR,,,FALSE,LMMJVSD,"""7012, Avenida Boca de Cangrejos, Carolina, PR""",Carolina,18.443397,-66.009426,49.16265077
1603,1,ATM Humacao Pueblo,Humacao Pueblo ATM,PR,,,FALSE,LMMJVSD,"""Humacao Shopping Center, Ave Font Martelo, Esq Francisco Vega, Humacao, PR""",Humacao,18.150419,-65.828708,36.73165373
1604,1,ATM Professional Office Park,Professional Office Park ATM,PR,,,FALSE,LMMJVSD,"""Calle San Roble, San Juan, PR""",San Juan,18.3755,-66.0727,53.4212058
1606,2,Sucursal Virgin Gorda,Virgin Gorda Branch,VI,(284) 852-3635,,FALSE,LMMJVSD,"""Virgin Gorda Yacht Harbour,, The Valley, Virgin Gorda, VI""",Virgin Gorda,18.447844,-64.436441,60.13555759
1610,2,Sucursal Mall of San Juan,Mall of San Juan Branch,PR,(787) 281-7200,,FALSE,LMMJVSD,"""1000 The Mall of San Juan Boulevard, Store 131A, San Juan, PR""",San Juan,18.41272,-66.025386,50.20168805
1616,3,Centro Hipotecario Aguadilla Mall,Mortgage Center Aguadilla Mall,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Aguadilla Mall, Ave. Los Corazones, Carr. #2 Km 126.5, Aguadilla, PR""",Aguadilla,18.425239,-67.149178,128.0185694
1617,3,Centro Hipotecario Campo Rico,Mortgage Center Campo Rico,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Campo Rico, Ave. Roberto Sánchez, Vilella (antes Ave. Campo Rico) Esq. Expreso Loíza, Carolina, PR""",Carolina,18.416838,-65.989059,47.69810681
1618,3,Centro Hipotecario Condado Gallery,Mortgage Center Condado Gallery,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Condado Gallery, 100 Ave. Roberto H. Todd, San Juan, PR""",San Juan,18.452906,-66.073296,53.59506858
1619,3,Centro Hipotecario Rexville Town Center,Mortgage Center Rexville Town Center,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Rexville Town Center, 3011 Carr. #167 Km 0.60; Bo. Pájaros, Bayamon, PR""",Bayamon,18.361241,-66.188957,61.45834815
1620,3,Centro Hipotecario Altamira,Mortgage Center Altamira,PR,,,FALSE,LMMJVSD,"""Altamira Popular Center, 1901 Ave. Jesús T. Piñero, San Juan, PR""",San Juan,18.394563,-66.103325,55.56480202
1621,3,Centro Hipotecario Cayey,Mortgage Center Cayey,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Montellano, Carr. #1 Km 56.6, Bo. Montellanos, Cayey, PR""",Cayey,18.115936,-66.145966,58.69574526
1622,3,Centro Hipotecario Ponce Towne Centre,Mortgage Center Ponce Towne Centre,PR,,,FALSE,LMMJVSD,"""Carr. #2 Km 222.4, Ponce, PR""",Ponce,17.996386,-66.636864,92.87208974
1623,3,Centro Hipotecario Canóvanas,Mortgage Center Canóvanas,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Canóvanas Outlet Mall, Carr. #3 Km 18.4, Canovanas, PR""",Canovanas,18.374623,-65.884491,40.39321833
1624,3,Centro Hipotecario Humacao,Mortgage Center Humacao,PR,,,FALSE,LMMJVSD,"""Sucursal BPPR Humacao Este, Centro Comercial, Triumph Plaza Carr. 3 Km 83.6 Rio Abajo War, Humacao, PR""",Humacao,18.147571,-65.817001,35.93642683
1625,1,ATM Calle Loiza 2,Calle Loiza 2 ATM,PR,,,FALSE,LMMJVSD,"""Cale Loiza 1812, San Juan, PR""",San Juan,18.451288,-66.058589,52.57575005
1626,1,ATM Parque Escorial 4,Parque Escorial 4 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Parque Escorial, 65 de Infanteria Km. 5, Carolina, PR""",Carolina,18.394474,-66.000264,48.43338291
1627,1,ATM Comerio 2,Comerio ATM,PR,,,FALSE,LMMJVSD,"""Calle Georgetti 57, Comerio, PR""",Comerio,18.217973,-66.226806,64.10187075
1628,1,ATM Corozal 3,Corozal 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 159 Km. 15.1, Corozal, PR""",Corozal,18.34221,-66.31126,69.91877349
1629,1,ATM Manati 3,Manati 3 ATM,PR,,,FALSE,LMMJVSD,"""Monte Real Shopping Center, Carr. 2 km 45.6, Espacio #5, Manati, PR""",Manati,18.392008,-66.157724,59.32669385
1630,1,ATM Manati 4,Manati 4 ATM,PR,,,FALSE,LMMJVSD,"""Monte Real Shopping Center, Carr. 2 km 45.6, Espacio #5, Manati, PR""",Manati,18.392008,-66.157724,59.32669385
1631,1,ATM Hatillo 3,Hatillo 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 2 Km. 86.6, Bo. Pueblo, Hatillo, PR""",Hatillo,18.487449,-66.813645,104.8511323
1632,1,ATM San Sebastián 3,San Sebastián 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 111, Int. 446 Km. 18 Bo. Guatemala, San Sebastian, PR""",San Sebastian,18.346729,-66.999076,117.5771765
1633,1,ATM Isabela 2,Isabela 2 ATM,PR,,,FALSE,LMMJVSD,"""Plazoleta de Isabela Barrio Mora, Carr. #4494 Este Km.1 Int. Carr.#2, Isabela, PR""",Isabela,18.47269,-67.0242,119.407504
1634,1,ATM Isabela 3,Isabela 3 ATM,PR,,,FALSE,LMMJVSD,"""Plazoleta de Isabela Barrio Mora, Carr. #4494 Este Km.1 Int. Carr.#2, Isabela, PR""",Isabela,18.47269,-67.0242,119.407504
1635,1,ATM Isabela 4,Isabela 4 ATM,PR,,,FALSE,LMMJVSD,"""Plazoleta de Isabela Barrio Mora, Carr. #4494 Este Km.1 Int. Carr.#2, Isabela, PR""",Isabela,18.47269,-67.0242,119.407504
1636,1,ATM Isabela 5,Isabela 5 ATM,PR,,,FALSE,LMMJVSD,"""Plazoleta de Isabela Barrio Mora, Carr. #4494 Este Km.1 Int. Carr.#2, Isabela, PR""",Isabela,18.47269,-67.0242,119.407504
1637,1,ATM Vieques 2,Vieques 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 115, Vieques, PR""",Vieques,18.148959,-65.442432,10.66828038
1638,1,ATM Santa Isabel 3,Santa Isabel 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 153 Int. Carr. 542, Km. 57.7 Bo. Felicia Dos, Santa Isabel, PR""",Santa Isabel,18.010181,-66.383196,75.34950741
1639,1,ATM Virgen Gorda,Virgen Gorda ATM,PR,,,FALSE,LMMJVSD,"""Virgin Gorda Yatch Harbour, Virgin Gorda, PR""",Virgin Gorda,18.447844,-64.436441,60.13555759
1640,1,ATM Mall of San Juan 3,Mall San Juan 3 ATM,PR,,,FALSE,LMMJVSD,"""1000 Mall of San Juan Blvd, Store 131A, San Juan, PR""",San Juan,18.412441,-66.025339,50.19793497
1641,1,ATM Culebra 2,Culebra 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Pedro Marquez 9, Culebra, PR""",Culebra,18.30176,-65.302193,0.004681564
1642,1,ATM Cabo Rojo La Hacienda 4,Cabo Rojo La Hacienda 4 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 100 Km 7.5, Bo. Miradero, Cabo Rojo, PR""",Cabo Rojo,18.088754,-67.156637,128.6266593
1643,1,ATM Autoridad de Acueductos y Alcantarrillados,Autoridad de Acueductos y Alcantarrillados ATM,PR,,,FALSE,LMMJVSD,"""Edif Sergio Cuevas Bustamante 604, Ave Barbosa Hato Rey, San Juan, PR""",San Juan,18.414154,-66.043259,51.44012786
1644,1,ATM Mr Special Plaza Mayaguez,Mr Special Plaza Mayaguez ATM,PR,,,FALSE,LMMJVSD,"""Carretera #2, Km 157.3, Mayaguez, PR""",Mayaguez,18.161195,-67.146238,127.8286616
1645,1,ATM San Juan District 1,San Juan District 1 ATM,PR,,,FALSE,LMMJVSD,"""250 Convention Blvd, San Juan, PR""",San Juan,18.455676,-66.091284,54.84362714
1646,1,ATM San Juan District 2,San Juan District 2 ATM,PR,,,FALSE,LMMJVSD,"""250 Convention Blvd, San Juan, PR""",San Juan,18.455676,-66.091284,54.84362714
1647,1,ATM San Juan District 3,San Juan District 2 ATM,PR,,,FALSE,LMMJVSD,"""250 Convention Blvd, San Juan, PR""",San Juan,18.455676,-66.091284,54.84362714
1648,1,ATM Villa Maria Manati,Villa Maria Manati ATM,PR,,,FALSE,LMMJVSD,"""Carretera Estatal 2 KM 45.6, Espacio 5, Monte Real Shopping Center, Manati, PR""",Manati,18.431511,-66.488859,82.29744872
1649,1,ATM Albergue Olimpico Salinas,Albergue Olimpico Salinas ATM,PR,,,FALSE,LMMJVSD,"""PR 712 Km 0.3, Salinas, PR""",Salinas,18.035367,-66.238267,65.29327163
1650,1,ATM Total Corozal,Total Corozal ATM,PR,,,FALSE,LMMJVSD,"""PR 159 Km 14.5, Barrio Cibuco Corozal, PR""",Corozal,18.339031,-66.322013,70.66233679
1651,1,ATM Ventana al Mar Condado,Ventana al Mar Condado ATM,PR,,,FALSE,LMMJVSD,"""1054 Ave Ashford, San Juan, PR""",San Juan,18.457221,-66.07498,53.72140173
1652,1,ATM Morovis CDT,Morovis CDT ATM,PR,,,FALSE,LMMJVSD,"""#2 Carr Patron, Morovis, PR""",Morovis,18.326366,-66.40442,76.36763289
1653,1,ATM Hotel San Juan,Hotel San Juan ATM,PR,,,FALSE,LMMJVSD,"""6063 Isla Verde Avenue, Carolina, PR""",Carolina,18.4437,-66.064,52.93236095
1654,1,ATM Mayaguez Suau 3,Mayaguez Suau 3 ATM,PR,,,FALSE,LMMJVSD,"""1 Calle Suau, Mayaguez, PR""",Mayaguez,18.203902,-67.145852,127.7708176
